Inoculum 1,1,1,15.46,0.0,5.0
Hour,Volume(ml),Volume From Sample(ml),Volume/Gram(ml/g),Innoculum Avg(ml/g),Total Evolved(ml)
4.642,0,0,0.307,4.75,0
9.284,0,0,0.615,9.5,0
9.284,0,0,0.615,9.501,0
4.642,0,0,0.307,4.751,0
9.285,0,0,0.615,9.502,0
4.643,0,0,0.307,4.751,0
9.286,0,0,0.615,9.502,0
9.285,0,0,0.615,9.502,0
4.643,0,0,0.307,4.751,0
9.285,0,0,0.615,9.502,0
4.643,0,0,0.307,4.751,0
9.286,0,0,0.615,9.502,0
9.286,0,0,0.615,9.503,0
4.643,0,0,0.307,4.752,0
9.286,0,0,0.615,9.503,0
4.643,0,0,0.307,4.752,0
9.286,0,0,0.615,9.503,0
9.288,0,0,0.615,9.504,0
4.644,0,0,0.307,4.752,0
9.288,0,0,0.615,9.505,0
4.644,0,0,0.307,4.752,0
9.288,0,0,0.615,9.505,0
9.289,0,0,0.615,9.505,0
4.645,0,0,0.307,4.752,0
9.289,0,0,0.615,9.503,0
4.645,0,0,0.307,4.753,0
9.29,0,0,0.615,9.506,0
9.284,0,0,0.615,9.505,0
4.645,0,0,0.307,4.753,0
9.29,0,0,0.615,9.506,0
4.643,0,0,0.307,4.75,0
9.289,0,0,0.615,9.504,0
9.285,0,0,0.615,9.502,0
4.642,0,0,0.307,4.75,0
9.284,0,0,0.615,9.5,0
4.642,0,0,0.307,4.75,0
9.284,0,0,0.615,9.5,0
9.284,0,0,0.511,7.904,0
4.644,0,0,0.411,6.347,0
9.285,0,0,0.615,9.501,0
4.642,0,0,0.307,4.751,0
9.284,0,0,0.615,9.501,0
9.285,0,0,0.511,7.905,0
4.642,0,0,0.41,6.346,0
9.284,0,0,0.511,7.905,0
4.642,0,0,0.41,6.346,0
9.284,0,0,0.615,9.502,0
9.286,0,0,0.407,6.299,0
4.642,0,0,0.515,7.956,0
9.287,0,0,0.511,7.907,0
4.642,0,0,0.411,6.347,0
9.286,0,0,0.615,9.503,0
9.285,0,0,0.407,6.3,0
4.644,0,0,0.515,7.956,0
9.286,0,0,0.407,6.299,0
4.643,0,0,0.515,7.954,0
9.285,0,0,0.615,9.502,0
9.285,0,0,0.407,6.298,0
4.642,0,0,0.514,7.954,0
9.285,0,0,0.407,6.298,0
4.642,0,0,0.514,7.954,0
9.285,0,0,0.615,9.501,0
4.642,0,0,0.307,4.75,0
9.286,0,0,0.615,9.502,0
4.642,0,0,0.307,4.751,0
9.286,0,0,0.615,9.502,0
9.288,0,0,0.615,9.506,0
4.646,0,0,0.308,4.754,0
9.298,0,0,0.616,9.516,0
4.655,0,0,0.308,4.763,0
9.303,0,0,0.616,9.52,0
9.295,0,0,0.615,9.512,0
4.651,0,0,0.308,4.76,0
9.309,0,0,0.616,9.526,0
4.651,0,0,0.308,4.759,0
9.304,0,0,0.616,9.519,0
9.302,0,0,0.616,9.519,0
4.651,0,0,0.308,4.76,0
9.302,0,0,0.616,9.519,0
4.651,0,0,0.308,4.76,0
9.302,0,0,0.616,9.519,0
9.302,0,0,0.616,9.519,0
4.651,0,0,0.308,4.76,0
9.306,0,0,0.616,9.524,0
4.655,0,0,0.308,4.763,0
9.31,0,0,0.616,9.525,0
9.31,0,0,0.616,9.527,0
4.655,0,0,0.308,4.764,0
9.31,0,0,0.616,9.527,0
4.655,0,0,0.308,4.763,0
9.309,0,0,0.616,9.526,0
9.309,0,0,0.616,9.525,0
4.658,0,0,0.308,4.765,0
9.312,0,0,0.616,9.526,0
4.654,0,0,0.308,4.765,0
9.319,0,0,0.617,9.533,0
9.316,0,0,0.617,9.534,0
4.659,0,0,0.308,4.768,0
9.318,0,0,0.617,9.535,0
4.659,0,0,0.308,4.768,0
9.318,0,0,0.617,9.535,0
9.316,0,0,0.617,9.535,0
4.657,0,0,0.308,4.767,0
9.319,0,0,0.617,9.536,0
4.659,0,0,0.308,4.768,0
9.318,0,0,0.617,9.535,0
9.313,0,0,0.616,9.529,0
4.659,0,0,0.308,4.768,0
9.315,0,0,0.617,9.532,0
4.654,0,0,0.308,4.762,0
9.315,0,0,0.617,9.534,0
9.309,0,0,0.616,9.527,0
4.655,0,0,0.308,4.763,0
9.309,0,0,0.616,9.526,0
4.654,0,0,0.308,4.763,0
9.309,0,0,0.616,9.526,0
9.309,0,0,0.513,7.926,0
4.655,0,0,0.412,6.363,0
9.309,0,0,0.616,9.526,0
4.654,0,0,0.308,4.763,0
9.309,0,0,0.616,9.526,0
9.308,0,0,0.513,7.925,0
4.654,0,0,0.412,6.362,0
9.308,0,0,0.513,7.925,0
4.654,0,0,0.412,6.362,0
9.307,0,0,0.616,9.524,0
9.307,0,0,0.408,6.313,0
4.654,0,0,0.516,7.973,0
9.307,0,0,0.513,7.925,0
4.654,0,0,0.412,6.362,0
9.307,0,0,0.616,9.525,0
9.307,0,0,0.408,6.313,0
4.654,0,0,0.516,7.973,0
9.304,0,0,0.408,6.311,0
4.654,0,0,0.516,7.973,0
9.308,0,0,0.616,9.525,0
4.654,0,0,0.308,4.763,0
9.305,0,0,0.616,9.523,0
9.308,0,0,0.408,6.313,0
4.654,0,0,0.516,7.973,0
9.305,0,0,0.616,9.521,0
4.65,0,0,0.308,4.76,0
9.301,0,0,0.616,9.519,0
4.65,0,0,0.308,4.76,0
4.652,0,0,0.308,4.761,0
Day,Volume(ml),Volume From Sample(ml),Volume/Gram(ml/g),Innoculum Avg(ml/g),Total Evolved(ml)
176.439,0,0,11.679,180.555,0
181.071,0,0,11.778,182.09,0
176.481,0,0,11.889,183.807,0
176.836,0,0,11.705,180.956,0
176.956,0,0,11.713,181.086,0
176.823,0,0,11.704,180.949,0
4.652,0,0,0.308,4.761,0
Inoculum 2,1,1,15.48,0.0,5.2
Hour,Volume(ml),Volume From Sample(ml),Volume/Gram(ml/g),Innoculum Avg(ml/g),Total Evolved(ml)
4.827,0,0,0.307,4.756,0
9.655,0,0,0.615,9.513,0
9.655,0,0,0.615,9.513,0
4.828,0,0,0.307,4.757,0
9.656,0,0,0.615,9.514,0
4.829,0,0,0.307,4.757,0
9.657,0,0,0.615,9.515,0
9.657,0,0,0.615,9.515,0
4.829,0,0,0.307,4.758,0
9.657,0,0,0.615,9.514,0
4.829,0,0,0.307,4.757,0
9.657,0,0,0.615,9.515,0
9.658,0,0,0.615,9.515,0
4.829,0,0,0.307,4.758,0
9.658,0,0,0.615,9.515,0
4.829,0,0,0.307,4.758,0
9.658,0,0,0.615,9.516,0
9.659,0,0,0.615,9.517,0
4.83,0,0,0.307,4.759,0
9.66,0,0,0.615,9.517,0
4.83,0,0,0.307,4.759,0
9.66,0,0,0.615,9.517,0
9.66,0,0,0.615,9.517,0
4.828,0,0,0.307,4.758,0
9.659,0,0,0.615,9.516,0
4.83,0,0,0.307,4.759,0
9.661,0,0,0.615,9.518,0
9.662,0,0,0.615,9.517,0
4.831,0,0,0.307,4.759,0
9.66,0,0,0.615,9.518,0
4.827,0,0,0.307,4.756,0
9.66,0,0,0.615,9.517,0
9.655,0,0,0.615,9.514,0
4.828,0,0,0.307,4.756,0
9.655,0,0,0.615,9.513,0
4.828,0,0,0.307,4.756,0
9.655,0,0,0.615,9.513,0
9.655,0,0,0.511,7.915,0
4.828,0,0,0.411,6.355,0
9.656,0,0,0.615,9.513,0
4.828,0,0,0.307,4.757,0
9.655,0,0,0.615,9.513,0
9.656,0,0,0.511,7.915,0
4.828,0,0,0.41,6.354,0
9.655,0,0,0.511,7.915,0
4.828,0,0,0.41,6.354,0
9.658,0,0,0.615,9.514,0
4.83,0,0,0.407,6.307,0
9.662,0,0,0.515,7.967,0
9.657,0,0,0.511,7.917,0
4.828,0,0,0.411,6.355,0
9.657,0,0,0.615,9.515,0
4.83,0,0,0.407,6.308,0
9.656,0,0,0.515,7.967,0
4.828,0,0,0.407,6.307,0
9.656,0,0,0.515,7.965,0
9.657,0,0,0.615,9.514,0
4.828,0,0,0.407,6.306,0
9.656,0,0,0.514,7.964,0
4.828,0,0,0.407,6.306,0
9.656,0,0,0.514,7.964,0
9.655,0,0,0.615,9.513,0
4.828,0,0,0.307,4.757,0
9.658,0,0,0.615,9.515,0
4.828,0,0,0.307,4.757,0
9.658,0,0,0.615,9.515,0
9.66,0,0,0.615,9.518,0
4.832,0,0,0.308,4.761,0
9.671,0,0,0.616,9.529,0
4.839,0,0,0.308,4.769,0
9.675,0,0,0.616,9.532,0
9.667,0,0,0.615,9.525,0
4.837,0,0,0.308,4.766,0
9.681,0,0,0.616,9.539,0
4.837,0,0,0.308,4.766,0
9.674,0,0,0.616,9.532,0
9.674,0,0,0.616,9.532,0
4.837,0,0,0.308,4.766,0
9.674,0,0,0.616,9.531,0
4.837,0,0,0.308,4.766,0
9.674,0,0,0.616,9.531,0
9.674,0,0,0.616,9.531,0
4.837,0,0,0.308,4.767,0
9.679,0,0,0.616,9.536,0
4.839,0,0,0.308,4.769,0
9.679,0,0,0.616,9.538,0
9.682,0,0,0.616,9.539,0
4.841,0,0,0.308,4.77,0
9.682,0,0,0.616,9.54,0
4.841,0,0,0.308,4.769,0
9.681,0,0,0.616,9.539,0
9.68,0,0,0.616,9.538,0
4.844,0,0,0.308,4.771,0
9.68,0,0,0.616,9.539,0
4.844,0,0,0.308,4.771,0
9.687,0,0,0.617,9.545,0
9.689,0,0,0.617,9.546,0
4.845,0,0,0.308,4.774,0
9.691,0,0,0.617,9.548,0
4.845,0,0,0.308,4.774,0
9.69,0,0,0.617,9.548,0
9.691,0,0,0.617,9.547,0
4.845,0,0,0.308,4.773,0
9.691,0,0,0.617,9.548,0
4.845,0,0,0.308,4.774,0
9.691,0,0,0.617,9.547,0
9.683,0,0,0.616,9.541,0
4.845,0,0,0.308,4.774,0
9.685,0,0,0.617,9.544,0
4.84,0,0,0.308,4.768,0
9.69,0,0,0.617,9.546,0
9.684,0,0,0.616,9.539,0
4.841,0,0,0.308,4.769,0
9.681,0,0,0.616,9.538,0
4.84,0,0,0.308,4.769,0
9.681,0,0,0.616,9.538,0
9.681,0,0,0.513,7.936,0
4.841,0,0,0.412,6.371,0
9.681,0,0,0.616,9.538,0
4.84,0,0,0.308,4.769,0
9.68,0,0,0.616,9.538,0
9.68,0,0,0.513,7.936,0
4.84,0,0,0.412,6.371,0
9.68,0,0,0.513,7.935,0
4.84,0,0,0.412,6.37,0
9.68,0,0,0.616,9.537,0
4.84,0,0,0.408,6.322,0
9.68,0,0,0.516,7.984,0
9.68,0,0,0.513,7.935,0
4.84,0,0,0.412,6.37,0
9.68,0,0,0.616,9.537,0
4.84,0,0,0.408,6.322,0
9.68,0,0,0.516,7.983,0
4.84,0,0,0.408,6.319,0
9.679,0,0,0.516,7.984,0
9.68,0,0,0.616,9.538,0
4.84,0,0,0.308,4.769,0
9.679,0,0,0.616,9.536,0
4.84,0,0,0.408,6.321,0
9.679,0,0,0.516,7.983,0
9.675,0,0,0.616,9.533,0
4.838,0,0,0.308,4.766,0
9.677,0,0,0.616,9.531,0
4.838,0,0,0.308,4.766,0
4.836,0,0,0.308,4.767,0
Day,Volume(ml),Volume From Sample(ml),Volume/Gram(ml/g),Innoculum Avg(ml/g),Total Evolved(ml)
183.496,0,0,11.679,180.789,0
183.486,0,0,11.778,182.326,0
188.371,0,0,11.889,184.045,0
183.899,0,0,11.705,181.19,0
184.039,0,0,11.713,181.32,0
183.903,0,0,11.704,181.183,0
4.836,0,0,0.308,4.767,0
Inoculum 3,1,1,15.5,0.0,5.17
Hour,Volume(ml),Volume From Sample(ml),Volume/Gram(ml/g),Innoculum Avg(ml/g),Total Evolved(ml)
4.799,0,0,0.307,4.762,0
9.599,0,0,0.615,9.525,0
9.6,0,0,0.615,9.525,0
4.801,0,0,0.307,4.763,0
9.601,0,0,0.615,9.526,0
4.801,0,0,0.307,4.764,0
9.601,0,0,0.615,9.527,0
9.601,0,0,0.615,9.527,0
4.801,0,0,0.307,4.764,0
9.601,0,0,0.615,9.527,0
4.801,0,0,0.307,4.764,0
9.601,0,0,0.615,9.527,0
9.602,0,0,0.615,9.528,0
4.801,0,0,0.307,4.764,0
9.602,0,0,0.615,9.528,0
4.801,0,0,0.307,4.764,0
9.603,0,0,0.615,9.528,0
9.604,0,0,0.615,9.529,0
4.802,0,0,0.307,4.765,0
9.604,0,0,0.615,9.529,0
4.802,0,0,0.307,4.765,0
9.604,0,0,0.615,9.53,0
9.604,0,0,0.615,9.53,0
4.802,0,0,0.307,4.765,0
9.6,0,0,0.615,9.528,0
4.802,0,0,0.307,4.765,0
9.605,0,0,0.615,9.531,0
9.605,0,0,0.615,9.529,0
4.801,0,0,0.307,4.765,0
9.606,0,0,0.615,9.531,0
4.799,0,0,0.307,4.763,0
9.602,0,0,0.615,9.529,0
9.603,0,0,0.615,9.526,0
4.8,0,0,0.307,4.762,0
9.599,0,0,0.615,9.525,0
4.8,0,0,0.307,4.763,0
9.599,0,0,0.615,9.525,0
4.8,0,0,0.511,7.925,0
9.6,0,0,0.411,6.363,0
9.6,0,0,0.615,9.526,0
4.8,0,0,0.307,4.763,0
9.6,0,0,0.615,9.525,0
4.8,0,0,0.511,7.926,0
9.599,0,0,0.41,6.363,0
4.8,0,0,0.511,7.925,0
9.599,0,0,0.41,6.362,0
9.602,0,0,0.615,9.527,0
4.8,0,0,0.407,6.315,0
9.602,0,0,0.515,7.977,0
4.802,0,0,0.511,7.928,0
9.602,0,0,0.411,6.364,0
9.602,0,0,0.615,9.527,0
4.804,0,0,0.407,6.316,0
9.606,0,0,0.515,7.977,0
4.801,0,0,0.407,6.315,0
9.601,0,0,0.515,7.975,0
9.601,0,0,0.615,9.527,0
4.8,0,0,0.407,6.314,0
9.6,0,0,0.514,7.974,0
4.8,0,0,0.407,6.314,0
9.6,0,0,0.514,7.974,0
9.6,0,0,0.615,9.526,0
4.8,0,0,0.307,4.763,0
9.6,0,0,0.615,9.527,0
4.8,0,0,0.307,4.763,0
9.6,0,0,0.615,9.527,0
9.608,0,0,0.615,9.531,0
4.804,0,0,0.308,4.767,0
9.617,0,0,0.616,9.541,0
4.813,0,0,0.308,4.775,0
9.619,0,0,0.616,9.544,0
9.612,0,0,0.615,9.537,0
4.811,0,0,0.308,4.772,0
9.626,0,0,0.616,9.551,0
4.809,0,0,0.308,4.772,0
9.618,0,0,0.616,9.544,0
9.619,0,0,0.616,9.544,0
4.809,0,0,0.308,4.772,0
9.618,0,0,0.616,9.544,0
4.809,0,0,0.308,4.772,0
9.618,0,0,0.616,9.543,0
9.619,0,0,0.616,9.544,0
4.811,0,0,0.308,4.773,0
9.625,0,0,0.616,9.549,0
4.813,0,0,0.308,4.775,0
9.625,0,0,0.616,9.55,0
9.626,0,0,0.616,9.552,0
4.814,0,0,0.308,4.776,0
9.627,0,0,0.616,9.552,0
4.813,0,0,0.308,4.776,0
9.626,0,0,0.616,9.551,0
9.625,0,0,0.616,9.55,0
4.813,0,0,0.308,4.778,0
9.625,0,0,0.616,9.551,0
4.816,0,0,0.308,4.777,0
9.629,0,0,0.617,9.557,0
9.633,0,0,0.617,9.558,0
4.817,0,0,0.308,4.78,0
9.635,0,0,0.617,9.56,0
4.817,0,0,0.308,4.78,0
9.634,0,0,0.617,9.56,0
9.635,0,0,0.617,9.56,0
4.817,0,0,0.308,4.779,0
9.635,0,0,0.617,9.56,0
4.817,0,0,0.308,4.78,0
9.634,0,0,0.617,9.56,0
9.627,0,0,0.616,9.553,0
4.817,0,0,0.308,4.78,0
9.633,0,0,0.617,9.557,0
4.812,0,0,0.308,4.775,0
9.634,0,0,0.617,9.559,0
9.625,0,0,0.616,9.551,0
4.812,0,0,0.308,4.775,0
9.625,0,0,0.616,9.55,0
4.813,0,0,0.308,4.775,0
9.625,0,0,0.616,9.551,0
4.812,0,0,0.513,7.946,0
9.625,0,0,0.412,6.38,0
9.625,0,0,0.616,9.55,0
4.812,0,0,0.308,4.775,0
9.625,0,0,0.616,9.55,0
4.812,0,0,0.513,7.946,0
9.624,0,0,0.412,6.379,0
4.812,0,0,0.513,7.946,0
9.624,0,0,0.412,6.379,0
9.624,0,0,0.616,9.549,0
4.812,0,0,0.408,6.33,0
9.624,0,0,0.516,7.994,0
4.812,0,0,0.513,7.945,0
9.624,0,0,0.412,6.378,0
9.624,0,0,0.616,9.549,0
4.812,0,0,0.408,6.33,0
9.622,0,0,0.516,7.993,0
4.808,0,0,0.408,6.327,0
9.625,0,0,0.516,7.994,0
9.625,0,0,0.616,9.55,0
4.812,0,0,0.308,4.775,0
9.625,0,0,0.616,9.548,0
4.809,0,0,0.408,6.329,0
9.623,0,0,0.516,7.993,0
9.621,0,0,0.616,9.546,0
4.809,0,0,0.308,4.772,0
9.617,0,0,0.616,9.544,0
4.809,0,0,0.308,4.772,0
4.812,0,0,0.308,4.773,0
Day,Volume(ml),Volume From Sample(ml),Volume/Gram(ml/g),Innoculum Avg(ml/g),Total Evolved(ml)
182.438,0,0,11.679,181.022,0
182.421,0,0,11.778,182.561,0
187.295,0,0,11.889,184.282,0
182.843,0,0,11.705,181.424,0
182.974,0,0,11.713,181.555,0
182.831,0,0,11.704,181.417,0
4.812,0,0,0.308,4.773,0
Cellu 10,1,0,14.27,2.39,5.17
Hour,Volume(ml),Volume From Sample(ml),Volume/Gram(ml/g),Innoculum Avg(ml/g),Total Evolved(ml)
9.599,5.215,2.182,0.307,4.384,5.215
14.399,5.63,2.356,0.615,8.769,10.845
9.6,0.831,0.347,0.615,8.769,11.675
9.6,5.215,2.182,0.307,4.385,16.89
14.401,5.631,2.356,0.615,8.77,22.521
9.601,5.216,2.182,0.307,4.385,27.737
14.402,5.631,2.356,0.615,8.771,33.368
9.602,0.831,0.348,0.615,8.771,34.198
9.602,5.216,2.182,0.307,4.386,39.415
14.407,5.637,2.358,0.615,8.771,45.051
9.601,5.216,2.182,0.307,4.385,50.267
9.602,0.831,0.348,0.615,8.771,51.098
14.403,5.632,2.356,0.615,8.772,56.73
9.602,5.216,2.182,0.307,4.386,61.946
14.403,5.631,2.356,0.615,8.772,67.577
9.602,5.216,2.183,0.307,4.386,72.793
9.602,0.83,0.347,0.615,8.772,73.624
14.405,5.632,2.356,0.615,8.773,79.256
9.604,5.217,2.183,0.307,4.387,84.473
14.406,5.633,2.357,0.615,8.773,90.106
9.604,5.218,2.183,0.307,4.387,95.323
9.604,0.831,0.348,0.615,8.773,96.155
14.406,5.633,2.357,0.615,8.774,101.787
9.603,5.217,2.183,0.307,4.386,107.004
14.406,5.634,2.357,0.615,8.772,112.638
9.605,5.218,2.183,0.307,4.387,117.855
9.605,0.831,0.348,0.615,8.774,118.687
9.605,0.832,0.348,0.615,8.773,119.519
14.409,10.022,4.193,0.307,4.387,129.541
14.409,5.634,2.357,0.615,8.774,135.175
9.598,5.214,2.181,0.307,4.385,140.389
9.601,0.828,0.346,0.615,8.773,141.217
9.603,0.833,0.348,0.615,8.77,142.05
14.401,10.016,4.191,0.307,4.384,152.066
9.599,0.83,0.347,0.615,8.769,152.896
14.402,10.017,4.191,0.307,4.385,162.913
9.599,0.83,0.347,0.615,8.769,163.744
9.599,2.303,0.964,0.511,7.296,166.047
14.4,8.542,3.574,0.411,5.858,174.589
9.6,0.831,0.348,0.615,8.77,175.419
14.4,10.015,4.19,0.307,4.385,185.434
9.599,0.83,0.347,0.615,8.769,186.264
9.6,2.303,0.964,0.511,7.297,188.567
14.4,8.542,3.574,0.41,5.858,197.109
9.6,2.303,0.964,0.511,7.296,199.413
14.399,8.542,3.574,0.41,5.857,207.954
9.6,0.83,0.347,0.615,8.771,208.784
9.606,3.792,1.586,0.407,5.814,212.576
14.408,7.064,2.956,0.515,7.344,219.64
9.602,2.304,0.964,0.511,7.298,221.943
14.404,8.546,3.576,0.411,5.859,230.489
9.602,0.831,0.348,0.615,8.771,231.319
9.602,3.787,1.585,0.407,5.815,235.107
14.401,7.057,2.953,0.515,7.344,242.163
9.6,3.786,1.584,0.407,5.814,245.95
14.401,7.059,2.954,0.515,7.342,253.009
9.601,0.83,0.347,0.615,8.771,253.84
9.601,3.787,1.585,0.407,5.813,257.627
14.4,7.059,2.953,0.514,7.342,264.686
9.6,3.787,1.585,0.407,5.813,268.473
14.402,7.061,2.954,0.514,7.342,275.533
9.599,0.83,0.347,0.615,8.77,276.363
9.6,5.215,2.182,0.307,4.385,281.578
14.402,5.631,2.356,0.615,8.771,287.209
9.6,5.215,2.182,0.307,4.385,292.425
14.404,5.633,2.357,0.615,8.771,298.057
9.606,0.831,0.348,0.615,8.774,298.889
9.608,5.219,2.184,0.308,4.388,304.108
14.422,5.638,2.359,0.616,8.784,309.746
9.623,5.226,2.187,0.308,4.396,314.973
14.421,5.634,2.357,0.616,8.787,320.607
9.612,0.831,0.348,0.615,8.78,321.438
9.621,5.227,2.187,0.308,4.394,326.665
14.439,5.646,2.362,0.616,8.793,332.312
9.618,5.225,2.186,0.308,4.393,337.537
14.427,5.64,2.36,0.616,8.787,343.177
9.619,0.832,0.348,0.616,8.787,344.009
9.619,5.226,2.186,0.308,4.393,349.234
14.428,5.641,2.36,0.616,8.786,354.876
9.619,5.225,2.186,0.308,4.393,360.101
14.427,5.641,2.36,0.616,8.786,365.742
9.62,0.834,0.349,0.616,8.786,366.575
9.618,5.224,2.186,0.308,4.394,371.799
14.432,5.641,2.36,0.616,8.791,377.441
9.625,5.228,2.188,0.308,4.396,382.669
9.623,0.831,0.348,0.616,8.792,383.5
14.441,5.647,2.363,0.616,8.794,389.147
9.627,5.23,2.188,0.308,4.397,394.377
14.44,5.646,2.362,0.616,8.794,400.023
9.626,5.229,2.188,0.308,4.397,405.252
9.629,0.836,0.35,0.616,8.793,406.088
14.438,5.646,2.362,0.616,8.792,411.734
9.625,5.226,2.187,0.308,4.398,416.96
14.441,5.648,2.363,0.616,8.793,422.608
9.628,5.23,2.188,0.308,4.398,427.838
9.635,0.837,0.35,0.617,8.799,428.675
14.452,5.653,2.365,0.617,8.8,434.327
9.635,5.234,2.19,0.308,4.401,439.561
14.452,5.651,2.364,0.617,8.802,445.212
9.634,5.233,2.189,0.308,4.401,450.445
9.634,0.833,0.349,0.617,8.801,451.278
14.452,5.651,2.364,0.617,8.801,456.929
9.633,5.233,2.189,0.308,4.4,462.162
14.453,5.651,2.365,0.617,8.802,467.813
9.635,5.234,2.19,0.308,4.401,473.048
9.631,0.83,0.347,0.617,8.801,473.878
9.629,0.834,0.349,0.616,8.795,474.712
14.443,10.042,4.202,0.308,4.401,484.754
14.45,5.652,2.365,0.617,8.798,490.406
9.63,5.234,2.19,0.308,4.396,495.64
9.63,0.83,0.347,0.617,8.8,496.47
9.63,0.837,0.35,0.616,8.793,497.307
14.441,10.045,4.203,0.308,4.396,507.352
9.626,0.833,0.349,0.616,8.793,508.185
14.437,10.041,4.201,0.308,4.396,518.226
9.625,0.832,0.348,0.616,8.793,519.059
9.625,2.309,0.966,0.513,7.316,521.368
14.437,8.564,3.583,0.412,5.873,529.932
9.625,0.832,0.348,0.616,8.793,530.764
14.438,10.042,4.202,0.308,4.396,540.806
9.625,0.832,0.348,0.616,8.792,541.638
9.625,2.309,0.966,0.513,7.315,543.947
14.437,8.564,3.583,0.412,5.873,552.512
9.625,2.31,0.966,0.513,7.315,554.821
14.436,8.564,3.583,0.412,5.872,563.385
9.624,0.832,0.348,0.616,8.791,564.217
9.624,3.796,1.588,0.408,5.827,568.013
14.436,7.076,2.961,0.516,7.36,575.089
9.624,2.309,0.966,0.513,7.315,577.399
14.436,8.563,3.583,0.412,5.872,585.962
9.624,0.832,0.348,0.616,8.791,586.794
9.624,3.796,1.588,0.408,5.827,590.59
14.436,7.077,2.961,0.516,7.359,597.667
9.624,3.799,1.589,0.408,5.825,601.466
14.435,7.075,2.96,0.516,7.36,608.541
9.625,0.833,0.348,0.616,8.792,609.374
